Ьрђх№шры;;;;Ъ№рђъшщ ђхъёђ ьрђх№шрыр;;;;;Ч-ф;Шьџ 1
бъыф;ТФт;Ю;ФюъѓьЬђ№;;Яюч.;Ф/я№ютюфъш;Ъюы-тю т ХШ ттюфр;ХШТ;;
;;;;;;;;;;
3697643/;;;;MPL CLIP, яюфњхь 0 ьь, ё/т  173L8100;;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900521926;;114;15.12.2016;-5000;ив;;
1100;643;;4900521592;;6;15.12.2016;-2500;ив;;
1100;101;;5000030152;;54;15.12.2016;48 500;ив;;
1100;643;;4900521021;;90;14.12.2016;-2500;ив;;
1100;643;;4900521013;;62;14.12.2016;-500;ив;;
1100;643;;4900521167;;6;14.12.2016;-2000;ив;;
1100;643;;4900521144;;139;14.12.2016;-2000;ив;;
1100;643;;4900521361;;137;14.12.2016;-500;ив;;
1100;101;;5000030088;;141;13.12.2016;18 000;ив;;
1100;643;;4900517490;;197;07.12.2016;-1500;ив;;
1100;643;;4900517513;;109;07.12.2016;-500;ив;;
1100;643;;4900516313;;126;06.12.2016;-500;ив;;
1100;643;;4900516879;;129;06.12.2016;-3000;ив;;
1100;643;;4900516911;;93;06.12.2016;-1500;ив;;
1100;643;;4900515912;;92;05.12.2016;-500;ив;;
1100;643;;4900516111;;177;05.12.2016;-2000;ив;;
1100;643;;4900515517;;252;02.12.2016;-1500;ив;;
1100;643;;4900514787;;16;01.12.2016;-1500;ив;;
1100;101;;5000029702;;167;30.11.2016;13 000;ив;;
1100;643;;4900514228;;72;30.11.2016;-500;ив;;
1100;643;;4900513184;;122;29.11.2016;-500;ив;;
1100;643;;4900513136;;30;29.11.2016;-500;ив;;
1100;643;;4900512046;;212;25.11.2016;-2000;ив;;
1100;643;;4900511664;;1;25.11.2016;-2000;ив;;
1100;643;;4900511983;;75;25.11.2016;-500;ив;;
1100;643;;4900511987;;37;25.11.2016;-500;ив;;
1100;643;;4900511388;;108;24.11.2016;-2500;ив;;
1100;643;;4900511066;;186;24.11.2016;-7000;ив;;
1100;643;;4900510735;;14;23.11.2016;-500;ив;;
1100;643;;4900510652;;27;23.11.2016;-500;ив;;
1100;643;;4900510314;;117;23.11.2016;-3000;ив;;
1100;643;;4900510314;;116;23.11.2016;-3000;ив;;
1100;643;;4900510638;;106;23.11.2016;-500;ив;;
1100;643;;4900510233;;145;22.11.2016;-500;ив;;
1100;643;;4900510185;;57;22.11.2016;-1000;ив;;
1100;643;;4900509644;;103;21.11.2016;-1500;ив;;
1100;643;;4900509649;;218;21.11.2016;-5500;ив;;
1100;643;;4900509656;;112;21.11.2016;-1500;ив;;
1100;643;;4900509642;;190;21.11.2016;-500;ив;;
1100;643;;4900509585;;98;21.11.2016;-2500;ив;;
1100;643;;4900508637;;22;18.11.2016;-500;ив;;
1100;643;;4900508647;;96;18.11.2016;-2000;ив;;
1100;101;;5000029442;;177;18.11.2016;20 000;ив;;
1100;643;;4900507678;;169;16.11.2016;-5500;ив;;
1100;643;;4900507678;;168;16.11.2016;-1500;ив;;
1100;643;;4900506948;;8;15.11.2016;-1500;ив;;
1100;643;;4900506497;;62;15.11.2016;-2000;ив;;
1100;643;;4900506941;;112;15.11.2016;-500;ив;;
1100;643;;4900506851;;198;15.11.2016;-2000;ив;;
1100;101;;5000029302;;54;15.11.2016;24 000;ив;;
1100;643;;4900506914;;142;15.11.2016;-500;ив;;
1100;643;;4900506889;;154;15.11.2016;-19500;ив;;
1100;643;;4900506959;;31;15.11.2016;-500;ив;;
1100;643;;4900505632;;61;11.11.2016;-1000;ив;;
1100;643;;4900505743;;183;11.11.2016;-2000;ив;;
1100;643;;4900504885;;142;10.11.2016;-3000;ив;;
1100;643;;4900504397;;166;09.11.2016;-5000;ив;;
1100;643;;4900503658;;63;08.11.2016;-1500;ив;;
1100;643;;4900503753;;133;08.11.2016;-1000;ив;;
1100;643;;4900503694;;139;08.11.2016;-500;ив;;
1100;643;;4900503209;;103;07.11.2016;-500;ив;;
1100;643;;4900503236;;117;07.11.2016;-1000;ив;;
1100;643;;4900503236;;118;07.11.2016;-1500;ив;;
1100;643;;4900503260;;119;07.11.2016;-500;ив;;
1100;643;;4900502687;;12;07.11.2016;-500;ив;;
1100;643;;4900502687;;126;07.11.2016;-500;ив;;
1100;643;;4900503266;;93;07.11.2016;-4000;ив;;
1100;643;;4900502688;;199;07.11.2016;-2500;ив;;
1100;643;;4900503224;;75;07.11.2016;-2500;ив;;
1100;643;;4900502386;;182;03.11.2016;-500;ив;;
1100;643;;4900501866;;179;02.11.2016;-6000;ив;;
1100;643;;4900501478;;34;02.11.2016;-3500;ив;;
1100;101;;5000028989;;110;02.11.2016;48 000;ив;;
1100;643;;4900501355;;153;01.11.2016;-1000;ив;;
1100;643;;4900501253;;59;01.11.2016;-1000;ив;;
1100;643;;4900501247;;38;01.11.2016;-500;ив;;
1100;643;;4900501366;;166;01.11.2016;-6000;ив;;
1100;643;;4900501253;;60;01.11.2016;-1000;ив;;
1100;643;;4900500207;;35;31.10.2016;-500;ив;;
1100;643;;4900500585;;143;31.10.2016;-500;ив;;
1100;643;;4900500230;;213;31.10.2016;-2000;ив;;
1100;643;;4900500573;;180;31.10.2016;-500;ив;;
1100;643;;4900498965;;93;27.10.2016;-2500;ив;;
1100;101;;5000028866;;175;27.10.2016;25 500;ив;;
1100;643;;4900498484;;163;26.10.2016;-5000;ив;;
1100;643;;4900497691;;124;25.10.2016;-1000;ив;;
1100;643;;4900497994;;112;25.10.2016;-500;ив;;
1100;643;;4900497449;;109;24.10.2016;-1000;ив;;
1100;643;;4900497455;;53;24.10.2016;-3000;ив;;
1100;643;;4900497384;;136;24.10.2016;-500;ив;;
1100;643;;4900497033;;74;24.10.2016;-1500;ив;;
1100;643;;4900497101;;28;24.10.2016;-500;ив;;
1100;643;;4900497449;;108;24.10.2016;-3000;ив;;
1100;643;;4900497365;;43;24.10.2016;-1000;ив;;
1100;643;;4900496352;;123;21.10.2016;-4500;ив;;
1100;643;;4900496567;;107;21.10.2016;-3000;ив;;
1100;643;;4900496326;;8;21.10.2016;-500;ив;;
1100;643;;4900495405;;1;19.10.2016;-500;ив;;
1100;643;;4900495502;;181;19.10.2016;-9000;ив;;
1100;101;;5000028681;;142;19.10.2016;18 000;ив;;
1100;643;;4900495034;;3;18.10.2016;-1000;ив;;
1100;643;;4900495026;;24;18.10.2016;-1000;ив;;
1100;643;;4900495070;;161;18.10.2016;-500;ив;;
1100;643;;4900494662;;48;18.10.2016;-500;ив;;
1100;643;;4900494662;;49;18.10.2016;-500;ив;;
1100;101;;5000028622;;171;14.10.2016;27 000;ив;;
1100;643;;4900492610;;177;12.10.2016;-500;ив;;
1100;643;;4900491794;;100;11.10.2016;-1000;ив;;
1100;643;;4900491532;;150;10.10.2016;-6500;ив;;
1100;643;;4900491491;;124;10.10.2016;-500;ив;;
1100;643;;4900491496;;72;10.10.2016;-1500;ив;;
1100;643;;4900491509;;99;10.10.2016;-1000;ив;;
1100;643;;4900490843;;103;07.10.2016;-2000;ив;;
1100;643;;4900490260;;50;06.10.2016;-500;ив;;
1100;643;;4900490249;;130;06.10.2016;-3500;ив;;
1100;643;;4900489600;;161;05.10.2016;-8000;ив;;
1100;101;;5000028423;;82;05.10.2016;9 500;ив;;
1100;643;;4900489398;;270;05.10.2016;-1500;ив;;
1100;643;;4900488848;;133;04.10.2016;-1500;ив;;
1100;643;;4900488811;;55;04.10.2016;-1500;ив;;
1100;643;;4900488408;;138;03.10.2016;-500;ив;;
1100;643;;4900488557;;177;03.10.2016;-2000;ив;;
1100;643;;4900488132;;8;03.10.2016;-1000;ив;;
1100;643;;4900488310;;14;03.10.2016;-500;ив;;
1100;643;;4900487422;;174;29.09.2016;-7500;ив;;
1100;644;;4900487418;;174;29.09.2016;7 500;ив;;
1100;644;;4900487418;;175;29.09.2016;2 500;ив;;
1100;643;;4900487408;;175;29.09.2016;-2500;ив;;
1100;643;;4900487422;;175;29.09.2016;-2500;ив;;
1100;643;;4900487408;;174;29.09.2016;-7500;ив;;
1100;643;;4900486895;;6;28.09.2016;-7000;ив;;
1100;643;;4900486895;;5;28.09.2016;-8000;ив;;
1100;643;;4900486368;;3;28.09.2016;-5000;ив;;
1100;643;;4900486662;;47;28.09.2016;-500;ив;;
1100;643;;4900486636;;141;28.09.2016;-500;ив;;
1100;643;;4900486614;;85;28.09.2016;-3000;ив;;
1100;643;;4900486173;;107;27.09.2016;-1500;ив;;
1100;101;;5000028255;;166;26.09.2016;27 000;ив;;
1100;643;;4900485617;;161;26.09.2016;-500;ив;;
1100;643;;4900485734;;194;26.09.2016;-1000;ив;;
1100;643;;4900485726;;144;26.09.2016;-500;ив;;
1100;643;;4900485654;;161;26.09.2016;-1000;ив;;
1100;643;;4900484811;;175;23.09.2016;-2500;ив;;
1100;643;;4900484811;;174;23.09.2016;-5500;ив;;
1100;643;;4900485113;;79;23.09.2016;-2000;ив;;
1100;643;;4900484641;;272;22.09.2016;-2500;ив;;
1100;643;;4900484100;;81;21.09.2016;-500;ив;;
1100;643;;4900484064;;167;21.09.2016;-2500;ив;;
1100;643;;4900484029;;136;21.09.2016;-6000;ив;;
1100;643;;4900484110;;66;21.09.2016;-1000;ив;;
1100;101;;5000028162;;140;21.09.2016;14 500;ив;;
1100;643;;4900484064;;166;21.09.2016;-4000;ив;;
1100;643;;4900483164;;105;20.09.2016;-2000;ив;;
1100;643;;4900482797;;106;19.09.2016;-500;ив;;
1100;643;;4900482838;;182;19.09.2016;-1000;ив;;
1100;643;;4900482108;;200;16.09.2016;-1500;ив;;
1100;643;;4900481853;;4;16.09.2016;-1500;ив;;
1100;643;;4900481744;;146;15.09.2016;-4000;ив;;
1100;643;;4900481132;;86;14.09.2016;-2500;ив;;
1100;643;;4900480916;;38;14.09.2016;-500;ив;;
1100;101;;5000028034;;205;13.09.2016;19 500;ив;;
1100;643;;4900480389;;108;13.09.2016;-500;ив;;
1100;643;;4900480389;;107;13.09.2016;-2000;ив;;
1100;643;;4900480023;;108;12.09.2016;-500;ив;;
1100;643;;4900480035;;19;12.09.2016;-500;ив;;
1100;643;;4900479731;;127;12.09.2016;-2500;ив;;
1100;643;;4900480026;;64;12.09.2016;-500;ив;;
1100;643;;4900479677;;60;12.09.2016;-500;ив;;
1100;643;;4900479370;;27;09.09.2016;-500;ив;;
1100;643;;4900478934;;149;08.09.2016;-5000;ив;;
1100;643;;4900478818;;23;08.09.2016;-500;ив;;
1100;101;;5000027866;;161;07.09.2016;6 500;ив;;
1100;643;;4900478185;;147;07.09.2016;-1500;ив;;
1100;643;;4900478435;;107;07.09.2016;-1500;ив;;
1100;643;;4900478442;;236;07.09.2016;-500;ив;;
1100;643;;4900478174;;102;07.09.2016;-5000;ив;;
1100;643;;4900478361;;61;07.09.2016;-1000;ив;;
1100;643;;4900477622;;87;06.09.2016;-1500;ив;;
1100;643;;4900477277;;122;05.09.2016;-500;ив;;
1100;643;;4900476886;;81;05.09.2016;-500;ив;;
1100;643;;4900476586;;90;02.09.2016;-1500;ив;;
1100;643;;4900476229;;171;01.09.2016;-4000;ив;;
1100;643;;4900475499;;116;31.08.2016;-1000;ив;;
1100;643;;4900475585;;60;31.08.2016;-1000;ив;;
1100;643;;4900475161;;116;30.08.2016;-2500;ив;;
1100;643;;4900474523;;13;29.08.2016;-2000;ив;;
1100;643;;4900474405;;104;29.08.2016;-500;ив;;
1100;643;;4900474572;;82;29.08.2016;-500;ив;;
1100;643;;4900474221;;84;29.08.2016;-1000;ив;;
1100;643;;4900473635;;122;26.08.2016;-4000;ив;;
1100;643;;4900473625;;14;26.08.2016;-500;ив;;
1100;643;;4900472934;;54;25.08.2016;-2500;ив;;
1100;643;;4900472901;;32;25.08.2016;-500;ив;;
1100;101;;5000027613;;134;25.08.2016;12 000;ив;;
1100;643;;4900472871;;161;25.08.2016;-1000;ив;;
1100;643;;4900472888;;98;25.08.2016;-5000;ив;;
1100;643;;4900472928;;171;25.08.2016;-9500;ив;;
1100;643;;4900471884;;97;23.08.2016;-1500;ив;;
1100;643;;4900472177;;61;23.08.2016;-500;ив;;
1100;643;;4900471633;;302;22.08.2016;-500;ив;;
1100;643;;4900471641;;117;22.08.2016;-500;ив;;
1100;643;;4900471478;;89;22.08.2016;-1000;ив;;
1100;643;;4900470571;;133;18.08.2016;-6000;ив;;
1100;643;;4900469977;;227;17.08.2016;-500;ив;;
1100;643;;4900469919;;98;17.08.2016;-2000;ив;;
1100;643;;4900469923;;46;17.08.2016;-500;ив;;
1100;643;;4900469406;;129;16.08.2016;-2000;ив;;
1100;643;;4900469079;;114;16.08.2016;-1000;ив;;
1100;643;;4900468791;;74;15.08.2016;-2500;ив;;
1100;643;;4900468049;;136;12.08.2016;-5500;ив;;
1100;643;;4900468439;;151;12.08.2016;-500;ив;;
1100;643;;4900467997;;13;12.08.2016;-500;ив;;
1100;643;;4900467541;;70;11.08.2016;-1500;ив;;
1100;643;;4900467392;;85;10.08.2016;-3000;ив;;
1100;643;;4900467357;;153;10.08.2016;-5000;ив;;
1100;643;;4900467344;;56;10.08.2016;-1500;ив;;
1100;101;;5000027318;;169;10.08.2016;24 000;ив;;
1100;643;;4900466561;;81;09.08.2016;-1500;ив;;
1100;643;;4900466286;;113;08.08.2016;-500;ив;;
1100;643;;4900465417;;131;05.08.2016;-5000;ив;;
1100;643;;4900465685;;114;05.08.2016;-1500;ив;;
1100;101;;5000027240;;91;04.08.2016;72 000;ив;;
1100;643;;4900464662;;96;03.08.2016;-3000;ив;;
1100;643;;4900464614;;20;03.08.2016;-1000;ив;;
1100;643;;4900464135;;127;02.08.2016;-1500;ив;;
1100;643;;4900463728;;82;01.08.2016;-500;ив;;
1100;643;;4900463601;;47;01.08.2016;-500;ив;;
1100;643;;4900463734;;22;01.08.2016;-500;ив;;
1100;643;;4900462815;;89;29.07.2016;-6000;ив;;
1100;643;;4900463208;;233;29.07.2016;-2000;ив;;
1100;643;;4900463219;;101;29.07.2016;-500;ив;;
1100;643;;4900462559;;32;28.07.2016;-500;ив;;
1100;643;;4900462571;;11;28.07.2016;-500;ив;;
1100;643;;4900462192;;70;27.07.2016;-1000;ив;;
1100;643;;4900462211;;88;27.07.2016;-4500;ив;;
1100;643;;4900462181;;116;27.07.2016;-500;ив;;
1100;643;;4900462209;;139;27.07.2016;-10000;ив;;
1100;643;;4900462205;;38;27.07.2016;-1000;ив;;
1100;101;;5000027030;;114;27.07.2016;24 000;ив;;
1100;643;;4900461263;;97;26.07.2016;-4000;ив;;
1100;643;;4900461153;;174;25.07.2016;-1000;ив;;
1100;643;;4900460883;;103;25.07.2016;-2000;ив;;
1100;643;;4900460230;;123;22.07.2016;-7000;ив;;
1100;101;;5000026879;;176;19.07.2016;57 500;ив;;
1100;643;;4900457964;;44;15.07.2016;-500;ив;;
1100;643;;4900457669;;130;15.07.2016;-4000;ив;;
1100;643;;4900456866;;110;13.07.2016;-7000;ив;;
1100;643;;4900456995;;117;13.07.2016;-8000;ив;;
1100;643;;4900456878;;14;13.07.2016;-500;ив;;
1100;101;;5000026763;;182;13.07.2016;4 500;ив;;
1100;643;;4900456355;;101;12.07.2016;-1000;ив;;
1100;643;;4900455878;;46;12.07.2016;-500;ив;;
1100;643;;4900455498;;9;11.07.2016;-500;ив;;
1100;643;;4900455768;;129;11.07.2016;-500;ив;;
1100;643;;4900455769;;15;11.07.2016;-1000;ив;;
1100;643;;4900454858;;116;08.07.2016;-5000;ив;;
1100;643;;4900455193;;88;08.07.2016;-3000;ив;;
1100;101;;5000026629;;94;06.07.2016;18 000;ив;;
1100;643;;4900453977;;86;06.07.2016;-2000;ив;;
1100;643;;4900454022;;120;06.07.2016;-500;ив;;
1100;643;;4900453801;;36;05.07.2016;-1000;ив;;
1100;643;;4900453539;;127;05.07.2016;-1500;ив;;
1100;643;;4900453161;;35;04.07.2016;-500;ив;;
1100;101;;5000026557;;96;01.07.2016;14 000;ив;;
1100;643;;4900452199;;111;30.06.2016;-3500;ив;;
1100;643;;4900452117;;8;30.06.2016;-500;ив;;
1100;643;;4900451559;;24;29.06.2016;-1000;ив;;
1100;643;;4900451602;;75;29.06.2016;-1500;ив;;
1100;643;;4900451578;;89;29.06.2016;-3000;ив;;
1100;643;;4900451157;;243;28.06.2016;-5000;ив;;
1100;643;;4900450965;;102;28.06.2016;-2000;ив;;
1100;643;;4900450744;;3;27.06.2016;-4000;ив;;
1100;643;;4900450725;;134;27.06.2016;-500;ив;;
1100;643;;4900449874;;105;24.06.2016;-499;ив;;
1100;643;;4900449874;;106;24.06.2016;-6501;ив;;
1100;643;;4900450047;;1;24.06.2016;-1;ив;;
1100;643;;4900450050;;6;24.06.2016;-1;ив;;
1100;643;;4900450050;;7;24.06.2016;-5998;ив;;
1100;643;;4900450022;;107;24.06.2016;-2000;ив;;
1100;101;;5000026397;;186;23.06.2016;21 500;ив;;
1100;643;;4900448719;;88;21.06.2016;-500;ив;;
1100;643;;4900448394;;127;21.06.2016;-1500;ив;;
1100;643;;4900448763;;88;21.06.2016;-500;ив;;
1100;643;;4900448507;;54;21.06.2016;-1501;ив;;
1100;643;;4900448108;;35;20.06.2016;-500;ив;;
1100;643;;4900448086;;73;20.06.2016;-1000;ив;;
1100;643;;4900447578;;101;17.06.2016;-500;ив;;
1100;643;;4900447299;;115;17.06.2016;-7000;ив;;
1100;643;;4900447584;;89;17.06.2016;-2000;ив;;
1100;643;;4900446981;;75;16.06.2016;-500;ив;;
1100;643;;4900446936;;31;16.06.2016;-500;ив;;
1100;643;;4900446574;;18;15.06.2016;-1000;ив;;
1100;643;;4900446578;;63;15.06.2016;-1000;ив;;
1100;643;;4900446588;;111;15.06.2016;-12500;ив;;
1100;643;;4900446593;;57;15.06.2016;-1000;ив;;
1100;643;;4900446604;;94;15.06.2016;-500;ив;;
1100;643;;4900446599;;61;15.06.2016;-5000;ив;;
1100;643;;4900445843;;25;14.06.2016;-500;ив;;
1100;643;;4900445981;;37;14.06.2016;-3000;ив;;
1100;643;;4900445834;;103;14.06.2016;-1500;ив;;
1100;643;;4900445017;;139;10.06.2016;-6000;ив;;
1100;643;;4900445318;;21;10.06.2016;-2500;ив;;
1100;643;;4900445409;;71;10.06.2016;-2000;ив;;
1100;643;;4900445399;;70;10.06.2016;-1000;ив;;
1100;101;;5000026165;;143;09.06.2016;14 500;ив;;
1100;101;;5000026123;;116;07.06.2016;6 000;ив;;
1100;101;;5000026156;;122;07.06.2016;48 000;ив;;
1100;643;;4900442398;;145;03.06.2016;-1499;ив;;
1100;643;;4900441586;;18;01.06.2016;-1000;ив;;
1100;643;;4900441636;;113;01.06.2016;-7000;ив;;
1100;643;;4900441665;;79;01.06.2016;-1500;ив;;
1100;643;;4900441657;;19;01.06.2016;-5000;ив;;
1100;643;;4900440837;;94;31.05.2016;-1500;ив;;
1100;643;;4900440468;;141;30.05.2016;-500;ив;;
1100;643;;4900440460;;20;30.05.2016;-500;ив;;
1100;643;;4900439992;;14;27.05.2016;-499;ив;;
1100;643;;4900439873;;83;27.05.2016;-2000;ив;;
1100;643;;4900439992;;15;27.05.2016;-1;ив;;
1100;643;;4900439702;;97;26.05.2016;-5000;ив;;
1100;643;;4900438715;;92;25.05.2016;-1500;ив;;
1100;643;;4900438238;;104;24.05.2016;-3000;ив;;
1100;643;;4900438537;;79;24.05.2016;-500;ив;;
1100;643;;4900437944;;104;23.05.2016;-501;ив;;
1100;643;;4900437944;;103;23.05.2016;-499;ив;;
1100;643;;4900437948;;125;23.05.2016;-500;ив;;
1100;643;;4900437545;;76;20.05.2016;-500;ив;;
1100;643;;4900437140;;130;20.05.2016;-6000;ив;;
1100;643;;4900437359;;82;20.05.2016;-1000;ив;;
1100;643;;4900437363;;43;20.05.2016;-500;ив;;
1100;643;;4900437529;;143;20.05.2016;-1000;ив;;
1100;101;;5000025812;;159;20.05.2016;18 500;ив;;
1100;643;;4900436943;;27;19.05.2016;-500;ив;;
1100;643;;4900436641;;133;18.05.2016;-2500;ив;;
1100;643;;4900436613;;47;18.05.2016;-1500;ив;;
1100;643;;4900436630;;76;18.05.2016;-3000;ив;;
1100;643;;4900436611;;54;18.05.2016;-1500;ив;;
1100;643;;4900436623;;112;18.05.2016;-500;ив;;
1100;643;;4900435831;;118;17.05.2016;-501;ив;;
1100;643;;4900435831;;117;17.05.2016;-999;ив;;
1100;643;;4900435985;;22;17.05.2016;-1000;ив;;
1100;643;;4900435406;;80;16.05.2016;-500;ив;;
1100;101;;5000025705;;163;13.05.2016;13 500;ив;;
1100;643;;4900434734;;110;13.05.2016;-500;ив;;
1100;101;;5000025682;;220;12.05.2016;20 500;ив;;
1100;643;;4900434451;;119;12.05.2016;-4000;ив;;
1100;643;;4900433746;;66;11.05.2016;-2500;ив;;
1100;643;;4900433739;;80;11.05.2016;-500;ив;;
1100;643;;4900433079;;49;10.05.2016;-3000;ив;;
1100;643;;4900433358;;87;10.05.2016;-500;ив;;
1100;643;;4900432531;;53;06.05.2016;-1000;ив;;
1100;643;;4900432304;;60;05.05.2016;-5499;ив;;
1100;643;;4900432304;;61;05.05.2016;-501;ив;;
1100;643;;4900432085;;26;05.05.2016;-500;ив;;
1100;643;;4900431630;;157;04.05.2016;-2000;ив;;
1100;643;;4900431395;;7;04.05.2016;-2000;ив;;
1100;643;;4900431261;;54;30.04.2016;-500;ив;;
1100;643;;4900430644;;56;28.04.2016;-5000;ив;;
1100;643;;4900430027;;89;27.04.2016;-8000;ив;;
1100;643;;4900430049;;89;27.04.2016;-1;ив;;
1100;101;;5000025478;;142;27.04.2016;14 000;ив;;
1100;643;;4900430049;;88;27.04.2016;-3999;ив;;
1100;643;;4900429988;;29;27.04.2016;-500;ив;;
1100;643;;4900429435;;66;26.04.2016;-1500;ив;;
1100;643;;4900429471;;13;26.04.2016;-1000;ив;;
1100;643;;4900429444;;96;26.04.2016;-2500;ив;;
1100;643;;4900429450;;75;26.04.2016;-500;ив;;
1100;643;;4900428599;;133;25.04.2016;-2000;ив;;
1100;643;;4900429078;;142;25.04.2016;-1000;ив;;
1100;643;;4900428398;;8;22.04.2016;-3000;ив;;
1100;643;;4900427990;;106;22.04.2016;-499;ив;;
1100;643;;4900427990;;107;22.04.2016;-1;ив;;
1100;101;;5000025387;;169;20.04.2016;15 500;ив;;
1100;643;;4900427324;;102;20.04.2016;-2000;ив;;
1100;643;;4900427343;;63;20.04.2016;-8000;ив;;
1100;101;;5000025387;;105;20.04.2016;24 000;ив;;
1100;643;;4900427353;;74;20.04.2016;-500;ив;;
1100;643;;4900427367;;41;20.04.2016;-2000;ив;;
1100;643;;4900426480;;123;19.04.2016;-1;ив;;
1100;643;;4900426480;;122;19.04.2016;-1999;ив;;
1100;643;;4900426241;;119;18.04.2016;-500;ив;;
1100;643;;4900425683;;66;15.04.2016;-2500;ив;;
1100;643;;4900425253;;82;14.04.2016;-6000;ив;;
1100;643;;4900424073;;67;12.04.2016;-1500;ив;;
1100;101;;5000025269;;151;12.04.2016;13 000;ив;;
1100;643;;4900423844;;101;12.04.2016;-1500;ив;;
1100;643;;4900423645;;165;11.04.2016;-1500;ив;;
1100;643;;4900423563;;20;11.04.2016;-500;ив;;
1100;643;;4900422732;;105;08.04.2016;-4000;ив;;
1100;643;;4900423109;;18;08.04.2016;-1000;ив;;
1100;643;;4900422494;;33;07.04.2016;-500;ив;;
1100;643;;4900422334;;64;07.04.2016;-1000;ив;;
1100;643;;4900422143;;90;06.04.2016;-5098;ив;;
1100;643;;4900422132;;55;06.04.2016;-1402;ив;;
1100;643;;4900422132;;54;06.04.2016;-5500;ив;;
1100;643;;4900422143;;91;06.04.2016;-902;ив;;
1100;643;;4900422149;;50;06.04.2016;-1000;ив;;
1100;643;;4900422163;;200;06.04.2016;-500;ив;;
1100;643;;4900422170;;50;06.04.2016;-1000;ив;;
1100;643;;4900421309;;115;05.04.2016;-1500;ив;;
1100;643;;4900420953;;166;04.04.2016;-500;ив;;
1100;643;;4900420944;;95;04.04.2016;-500;ив;;
1100;643;;4900420119;;70;01.04.2016;-5000;ив;;
1100;643;;4900420407;;158;01.04.2016;-500;ив;;
1100;201;;4900422956;;40;31.03.2016;-98;ив;;
1100;643;;4900419231;;68;30.03.2016;-2000;ив;;
1100;643;;4900418680;;105;29.03.2016;-2500;ив;;
1100;643;;4900418453;;72;28.03.2016;-500;ив;;
1100;643;;4900418420;;76;28.03.2016;-500;ив;;
1100;643;;4900418432;;126;28.03.2016;-1000;ив;;
1100;643;;4900418466;;46;28.03.2016;-500;ив;;
1100;643;;4900418466;;45;28.03.2016;-500;ив;;
1100;643;;4900417855;;193;25.03.2016;-3000;ив;;
1100;643;;4900417681;;146;25.03.2016;-6000;ив;;
1100;101;;5000024958;;109;24.03.2016;26 000;ив;;
1100;643;;4900417411;;23;24.03.2016;-500;ив;;
1100;643;;4900416823;;117;23.03.2016;-2000;ив;;
1100;643;;4900416810;;47;23.03.2016;-1000;ив;;
1100;643;;4900416819;;97;23.03.2016;-500;ив;;
1100;101;;5000024931;;147;22.03.2016;6 500;ив;;
1100;643;;4900416016;;106;22.03.2016;-2500;ив;;
1100;643;;4900415481;;2;21.03.2016;-500;ив;;
1100;643;;4900415597;;108;21.03.2016;-1000;ив;;
1100;643;;4900415610;;59;21.03.2016;-500;ив;;
1100;643;;4900414944;;135;18.03.2016;-500;ив;;
1100;643;;4900414944;;134;18.03.2016;-6500;ив;;
1100;643;;4900415186;;57;18.03.2016;-500;ив;;
1100;643;;4900415192;;174;18.03.2016;-1500;ив;;
1100;643;;4900413637;;71;16.03.2016;-1500;ив;;
1100;101;;5000024831;;139;16.03.2016;18 500;ив;;
1100;101;;5000024824;;67;16.03.2016;12 000;ив;;
1100;643;;4900413222;;103;15.03.2016;-1500;ив;;
1100;643;;4900412916;;125;14.03.2016;-500;ив;;
1100;643;;4900412906;;99;14.03.2016;-500;ив;;
1100;643;;4900412708;;29;14.03.2016;-1000;ив;;
1100;643;;4900411999;;125;11.03.2016;-7000;ив;;
1100;643;;4900412184;;199;11.03.2016;-1000;ив;;
1100;643;;4900411602;;31;10.03.2016;-500;ив;;
1100;643;;4900411084;;13;09.03.2016;-1000;ив;;
1100;643;;4900411052;;33;09.03.2016;-5000;ив;;
1100;643;;4900411083;;60;09.03.2016;-500;ив;;
1100;643;;4900409972;;72;04.03.2016;-4000;ив;;
1100;643;;4900410290;;108;04.03.2016;-1000;ив;;
1100;643;;4900410330;;30;04.03.2016;-500;ив;;
1100;643;;4900410340;;33;04.03.2016;-2000;ив;;
1100;101;;5000024641;;130;03.03.2016;10 500;ив;;
1100;643;;4900409537;;14;03.03.2016;-1500;ив;;
1100;643;;4900409535;;21;03.03.2016;-1000;ив;;
1100;101;;5000024619;;135;02.03.2016;19 500;ив;;
1100;101;;5000024619;;225;02.03.2016;10 500;ив;;
1100;643;;4900409120;;35;02.03.2016;-1500;ив;;
1100;643;;4900408479;;84;01.03.2016;-1000;ив;;
1100;643;;4900408617;;35;01.03.2016;-500;ив;;
1100;643;;4900407890;;32;29.02.2016;-2000;ив;;
1100;643;;4900408168;;109;29.02.2016;-1000;ив;;
1100;643;;4900408185;;118;29.02.2016;-1500;ив;;
1100;643;;4900408253;;15;29.02.2016;-4000;ив;;
1100;101;;5000024504;;171;25.02.2016;18 000;ив;;
1100;643;;4900406775;;1;25.02.2016;-500;ив;;
1100;643;;4900406359;;127;24.02.2016;-10000;ив;;
1100;643;;4900406352;;66;24.02.2016;-8000;ив;;
1100;643;;4900406337;;48;24.02.2016;-500;ив;;
1100;643;;4900405835;;140;20.02.2016;-2000;ив;;
1100;643;;4900405563;;29;19.02.2016;-500;ив;;
1100;643;;4900405288;;46;19.02.2016;-1500;ив;;
