Ьрђх№шры;;;;Ъ№рђъшщ ђхъёђ ьрђх№шрыр;;;;;Ч-ф;Шьџ 1
бъыф;ТФт;Ю;ФюъѓьЬђ№;;Яюч.;Ф/я№ютюфъш;Ъюы-тю т ХШ ттюфр;ХШТ;;
;;;;;;;;;;
1334692/;;;;TD схч BM, їрёђ.тћфт, 30 ъу, 300 ь(бЭпв);;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900065580;;116;20.08.2013;-30;ив;;
1100;643;;4900064863;;150;19.08.2013;-10;ив;;
1100;643;;4900064863;;149;19.08.2013;-30;ив;;
1100;101;;5000003733;;82;15.08.2013;120;ив;;
1100;101;;5000003733;;33;15.08.2013;120;ив;;
1100;101;;5000003733;;10;15.08.2013;120;ив;;
1100;643;;4900063760;;91;14.08.2013;-20;ив;;
1100;643;;4900063358;;93;13.08.2013;-10;ив;;
1100;643;;4900061858;;94;08.08.2013;-10;ив;;
1100;643;;4900060852;;137;05.08.2013;-20;ив;;
1100;643;;4900059866;;69;01.08.2013;-20;ив;;
1100;643;;4900058630;;152;29.07.2013;-30;ив;;
1100;643;;4900058022;;198;26.07.2013;-10;ив;;
1100;643;;4900056874;;328;23.07.2013;-20;ив;;
1100;101;;5000003178;;52;19.07.2013;120;ив;;
1100;643;;4900054314;;194;15.07.2013;-20;ив;;
1100;643;;4900054006;;124;15.07.2013;-10;ив;;
1100;643;;4900054006;;123;15.07.2013;-10;ив;;
1100;643;;4900052790;;112;10.07.2013;-10;ив;;
1100;643;;4900052591;;447;09.07.2013;-10;ив;;
1100;101;;5000002998;;36;09.07.2013;150;ив;;
1100;643;;4900052101;;108;08.07.2013;-10;ив;;
1100;643;;4900051658;;114;05.07.2013;-10;ив;;
1100;101;;5000002935;;13;05.07.2013;100;ив;;
1100;643;;4900049008;;91;27.06.2013;-10;ив;;
1100;643;;4900048476;;120;26.06.2013;-20;ив;;
1100;643;;4900048180;;367;25.06.2013;-10;ив;;
1100;643;;4900047836;;197;25.06.2013;-10;ив;;
1100;643;;4900047309;;201;21.06.2013;-80;ив;;
1100;101;;5000002614;;56;19.06.2013;50;ив;;
1100;643;;4900046491;;81;19.06.2013;-10;ив;;
1100;101;;5000002555;;87;18.06.2013;50;ив;;
1100;643;;4900044187;;326;11.06.2013;-20;ив;;
1100;643;;4900044187;;327;11.06.2013;-10;ив;;
1100;101;;5000002390;;56;10.06.2013;100;ив;;
1100;643;;4900043695;;119;10.06.2013;-20;ив;;
1100;643;;4900040917;;141;31.05.2013;-10;ив;;
1100;643;;4900039691;;383;28.05.2013;-10;ив;;
1100;643;;4900038671;;145;24.05.2013;-10;ив;;
1100;644;;4900038348;;148;23.05.2013;10;ив;;
1100;643;;4900038339;;148;23.05.2013;-10;ив;;
1100;643;;4900038352;;148;23.05.2013;-10;ив;;
1100;643;;4900037575;;104;22.05.2013;-20;ив;;
1100;643;;4900037369;;242;21.05.2013;-50;ив;;
1100;101;;5000002016;;52;20.05.2013;50;ив;;
1100;643;;4900036071;;207;16.05.2013;-30;ив;;
1100;643;;4900035481;;314;15.05.2013;-10;ив;;
1100;643;;4900035481;;315;15.05.2013;-20;ив;;
1100;643;;4900034844;;124;13.05.2013;-10;ив;;
1100;643;;4900030797;;1;24.04.2013;-20;ив;;
1100;643;;4900030730;;100;23.04.2013;-10;ив;;
1100;643;;4900030476;;411;23.04.2013;-30;ив;;
1100;643;;4900029635;;241;19.04.2013;-60;ив;;
1100;101;;5000001487;;70;15.04.2013;200;ив;;
1100;643;;4900028005;;133;15.04.2013;-10;ив;;
1100;101;;5000001445;;16;12.04.2013;150;ив;;
1100;101;;5000001465;;16;12.04.2013;200;ив;;
1100;643;;4900026872;;165;11.04.2013;-20;ив;;
1100;643;;4900026364;;83;10.04.2013;-10;ив;;
1100;643;;4900025596;;4;08.04.2013;-10;ив;;
1100;643;;4900025589;;294;08.04.2013;-10;ив;;
1100;643;;4900024222;;108;03.04.2013;-10;ив;;
1100;643;;4900023697;;224;01.04.2013;-10;ив;;
1100;643;;4900023233;;192;29.03.2013;-30;ив;;
1100;643;;4900022786;;106;28.03.2013;-10;ив;;
1100;643;;4900022516;;2;28.03.2013;-10;ив;;
1100;643;;4900021865;;10;26.03.2013;-10;ив;;
1100;101;;5000001129;;83;25.03.2013;100;ив;;
1100;643;;4900021457;;195;25.03.2013;-20;ив;;
1100;101;;5000001082;;3;21.03.2013;50;ив;;
1100;643;;4900019898;;10;20.03.2013;-10;ив;;
1100;643;;4900019794;;83;19.03.2013;-10;ив;;
1100;643;;4900019025;;189;18.03.2013;-20;ив;;
1100;643;;4900019025;;190;18.03.2013;-30;ив;;
1100;643;;4900017353;;262;12.03.2013;-20;ив;;
1100;101;;5000000946;;19;12.03.2013;50;ив;;
1100;643;;4900017281;;112;11.03.2013;-10;ив;;
1100;102;;5000000848;;19;05.03.2013;-50;ив;;
1100;643;;4900015560;;128;04.03.2013;-10;ив;;
1100;101;;5000000847;;19;04.03.2013;50;ив;;
1100;643;;4900014936;;118;28.02.2013;-30;ив;;
1100;643;;4900014065;;277;27.02.2013;-20;ив;;
1100;643;;4900013888;;79;26.02.2013;-30;ив;;
1100;643;;4900013226;;136;25.02.2013;-20;ив;;
1100;101;;5000000580;;25;20.02.2013;50;ив;;
1100;643;;4900011979;;58;20.02.2013;-10;ив;;
1100;643;;4900011695;;165;19.02.2013;-40;ив;;
1100;101;;5000000499;;87;15.02.2013;60;ив;;
1100;643;;4900010545;;223;14.02.2013;-20;ив;;
1100;101;;5000000437;;104;12.02.2013;60;ив;;
1100;643;;4900009130;;221;11.02.2013;-40;ив;;
1100;101;;5000000393;;21;08.02.2013;100;ив;;
1100;643;;4900006487;;129;01.02.2013;-10;ив;;
1100;644;;4900006036;;75;31.01.2013;10;ив;;
1100;643;;4900006295;;71;31.01.2013;-10;ив;;
1100;643;;4900006294;;41;31.01.2013;-10;ив;;
1100;643;;4900006286;;194;31.01.2013;-40;ив;;
1100;643;;4900006044;;75;31.01.2013;-10;ив;;
1100;643;;4900005922;;75;31.01.2013;-10;ив;;
1100;643;;4900005352;;108;29.01.2013;-10;ив;;
1100;643;;4900005352;;109;29.01.2013;-10;ив;;
1100;643;;4900004680;;147;25.01.2013;-30;ив;;
1100;643;;4900004678;;109;25.01.2013;-30;ив;;
1100;643;;4900003896;;69;24.01.2013;-10;ив;;
1100;643;;4900001358;;121;15.01.2013;-20;ив;;
1100;101;;5000000001;;56;05.01.2013;100;ив;;
1100;561;;4900000017;;63;31.12.2012;30;ив;;
1100;561;;4900000017;;62;31.12.2012;60;ив;;
;;;;;;;;;;
1402012/;;;;TD схч BM, їрёђ.тћфт, 450 ь (бЭпв);;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900254470;;142;26.12.2014;-10;ив;;
1100;643;;4900254149;;242;25.12.2014;-60;ив;;
1100;643;;4900253698;;69;25.12.2014;-10;ив;;
1100;643;;4900251579;;49;22.12.2014;-20;ив;;
1100;643;;4900249565;;297;18.12.2014;-10;ив;;
1100;643;;4900248719;;29;17.12.2014;-10;ив;;
1100;643;;4900248800;;88;17.12.2014;-20;ив;;
1100;643;;4900248800;;89;17.12.2014;-30;ив;;
1100;643;;4900247316;;73;16.12.2014;-10;ив;;
1100;643;;4900246163;;167;12.12.2014;-20;ив;;
1100;643;;4900244393;;166;10.12.2014;-20;ив;;
1100;643;;4900243827;;58;09.12.2014;-10;ив;;
1100;643;;4900243271;;136;08.12.2014;-20;ив;;
1100;643;;4900242354;;145;05.12.2014;-20;ив;;
1100;643;;4900241724;;4;04.12.2014;-10;ив;;
1100;101;;5000014806;;47;04.12.2014;110;ив;;
1100;643;;4900241012;;88;03.12.2014;-30;ив;;
1100;101;;5000014749;;123;03.12.2014;30;ив;;
1100;643;;4900240259;;348;02.12.2014;-80;ив;;
1100;643;;4900239638;;228;01.12.2014;-20;ив;;
1100;643;;4900238762;;112;28.11.2014;-20;ив;;
1100;643;;4900238152;;67;27.11.2014;-10;ив;;
1100;643;;4900237452;;171;26.11.2014;-50;ив;;
1100;643;;4900236024;;1;24.11.2014;-30;ив;;
1100;643;;4900236244;;82;24.11.2014;-10;ив;;
1100;643;;4900236247;;177;24.11.2014;-10;ив;;
1100;643;;4900235697;;164;21.11.2014;-20;ив;;
1100;643;;4900235709;;44;21.11.2014;-10;ив;;
1100;643;;4900235073;;153;20.11.2014;-40;ив;;
1100;643;;4900232840;;115;17.11.2014;-30;ив;;
1100;643;;4900232840;;114;17.11.2014;-10;ив;;
1100;643;;4900232790;;94;17.11.2014;-10;ив;;
1100;101;;5000014320;;98;17.11.2014;40;ив;;
1100;643;;4900232128;;189;14.11.2014;-40;ив;;
1100;643;;4900230912;;192;12.11.2014;-40;ив;;
1100;643;;4900229607;;201;10.11.2014;-30;ив;;
1100;643;;4900228949;;149;07.11.2014;-20;ив;;
1100;101;;5000013773;;35;31.10.2014;460;ив;;
1100;643;;4900225802;;231;30.10.2014;-10;ив;;
1100;643;;4900225802;;232;30.10.2014;-70;ив;;
1100;643;;4900224702;;233;28.10.2014;-10;ив;;
1100;643;;4900224319;;111;27.10.2014;-10;ив;;
1100;643;;4900224322;;86;27.10.2014;-30;ив;;
1100;643;;4900223650;;121;24.10.2014;-20;ив;;
1100;643;;4900222183;;30;22.10.2014;-10;ив;;
1100;643;;4900221377;;90;20.10.2014;-10;ив;;
1100;643;;4900220891;;137;17.10.2014;-10;ив;;
1100;643;;4900219852;;170;15.10.2014;-20;ив;;
1100;643;;4900218364;;12;13.10.2014;-17;ив;;
1100;101;;5000013246;;32;09.10.2014;220;ив;;
1100;643;;4900216223;;136;07.10.2014;-10;ив;;
1100;643;;4900214976;;31;02.10.2014;-10;ив;;
1100;901;;4900214623;;40;02.10.2014;-3;ив;;
1100;643;;4900214554;;246;01.10.2014;-40;ив;;
1100;643;;4900213673;;7;30.09.2014;-10;ив;;
1100;101;;5000012958;;33;26.09.2014;220;ив;;
1100;643;;4900211665;;103;24.09.2014;-10;ив;;
1100;643;;4900211101;;294;23.09.2014;-140;ив;;
1100;643;;4900210649;;99;23.09.2014;-10;ив;;
1100;643;;4900210584;;104;23.09.2014;-20;ив;;
1100;643;;4900209777;;127;19.09.2014;-40;ив;;
1100;643;;4900209223;;69;18.09.2014;-30;ив;;
1100;643;;4900209223;;68;18.09.2014;-120;ив;;
1100;643;;4900208804;;124;17.09.2014;-30;ив;;
1100;101;;5000012635;;100;10.09.2014;250;ив;;
1100;643;;4900205258;;96;09.09.2014;-40;ив;;
1100;643;;4900204200;;124;05.09.2014;-30;ив;;
1100;643;;4900203145;;195;03.09.2014;-30;ив;;
1100;643;;4900202388;;51;02.09.2014;-20;ив;;
1100;643;;4900202109;;7;01.09.2014;-20;ив;;
1100;643;;4900201350;;134;29.08.2014;-10;ив;;
1100;643;;4900200765;;178;28.08.2014;-80;ив;;
1100;643;;4900199214;;71;25.08.2014;-10;ив;;
1100;643;;4900198807;;99;22.08.2014;-10;ив;;
1100;643;;4900197693;;177;20.08.2014;-30;ив;;
1100;643;;4900197139;;101;19.08.2014;-10;ив;;
1100;643;;4900197139;;100;19.08.2014;-40;ив;;
1100;643;;4900196156;;116;18.08.2014;-20;ив;;
1100;643;;4900194263;;74;12.08.2014;-10;ив;;
1100;643;;4900193726;;74;11.08.2014;-10;ив;;
1100;643;;4900193296;;111;08.08.2014;-20;ив;;
1100;643;;4900192654;;57;07.08.2014;-10;ив;;
1100;101;;5000011731;;44;06.08.2014;220;ив;;
1100;643;;4900192148;;215;06.08.2014;-80;ив;;
1100;643;;4900191202;;89;05.08.2014;-10;ив;;
1100;643;;4900191195;;77;05.08.2014;-10;ив;;
1100;643;;4900190325;;138;01.08.2014;-10;ив;;
1100;643;;4900189148;;122;30.07.2014;-10;ив;;
1100;643;;4900188578;;134;29.07.2014;-40;ив;;
1100;643;;4900187791;;136;25.07.2014;-30;ив;;
1100;643;;4900186669;;205;23.07.2014;-10;ив;;
1100;643;;4900185946;;83;22.07.2014;-30;ив;;
1100;643;;4900185519;;94;21.07.2014;-20;ив;;
1100;643;;4900185506;;239;21.07.2014;-20;ив;;
1100;643;;4900184639;;303;18.07.2014;-10;ив;;
1100;643;;4900184639;;118;18.07.2014;-30;ив;;
1100;643;;4900184394;;63;17.07.2014;-20;ив;;
1100;643;;4900184426;;36;17.07.2014;-10;ив;;
1100;643;;4900183324;;149;15.07.2014;-10;ив;;
1100;643;;4900182889;;83;14.07.2014;-10;ив;;
1100;643;;4900181570;;77;10.07.2014;-10;ив;;
1100;643;;4900180542;;89;08.07.2014;-60;ив;;
1100;643;;4900180124;;83;07.07.2014;-10;ив;;
1100;643;;4900179698;;54;04.07.2014;-10;ив;;
1100;643;;4900179249;;43;03.07.2014;-10;ив;;
1100;101;;5000010909;;110;01.07.2014;220;ив;;
1100;101;;5000010909;;62;01.07.2014;220;ив;;
1100;643;;4900178297;;80;01.07.2014;-10;ив;;
1100;643;;4900177754;;98;30.06.2014;-10;ив;;
1100;643;;4900177295;;96;27.06.2014;-10;ив;;
1100;643;;4900176667;;96;26.06.2014;-50;ив;;
1100;643;;4900175960;;193;25.06.2014;-20;ив;;
1100;643;;4900175062;;30;23.06.2014;-20;ив;;
1100;643;;4900175249;;80;23.06.2014;-10;ив;;
1100;643;;4900174614;;146;20.06.2014;-60;ив;;
1100;643;;4900172877;;114;17.06.2014;-20;ив;;
1100;101;;5000010566;;7;17.06.2014;160;ив;;
1100;643;;4900171818;;171;11.06.2014;-10;ив;;
1100;643;;4900171840;;38;11.06.2014;-10;ив;;
1100;643;;4900170815;;62;09.06.2014;-30;ив;;
1100;643;;4900169908;;53;06.06.2014;-10;ив;;
1100;643;;4900170072;;150;06.06.2014;-10;ив;;
1100;643;;4900168792;;110;03.06.2014;-10;ив;;
1100;643;;4900168798;;71;03.06.2014;-10;ив;;
1100;643;;4900168173;;69;02.06.2014;-10;ив;;
1100;643;;4900166859;;115;29.05.2014;-10;ив;;
1100;643;;4900166598;;212;28.05.2014;-100;ив;;
1100;643;;4900165786;;125;27.05.2014;-30;ив;;
1100;643;;4900165184;;3;26.05.2014;-10;ив;;
1100;643;;4900165501;;168;26.05.2014;-40;ив;;
1100;643;;4900164967;;139;23.05.2014;-10;ив;;
1100;643;;4900164967;;140;23.05.2014;-20;ив;;
1100;643;;4900164325;;62;22.05.2014;-20;ив;;
1100;643;;4900163731;;87;21.05.2014;-10;ив;;
1100;643;;4900161168;;218;14.05.2014;-60;ив;;
1100;643;;4900159664;;141;08.05.2014;-30;ив;;
1100;101;;5000009635;;7;06.05.2014;210;ив;;
1100;643;;4900156770;;107;29.04.2014;-10;ив;;
1100;643;;4900156101;;56;28.04.2014;-10;ив;;
1100;643;;4900155632;;144;25.04.2014;-10;ив;;
1100;643;;4900155632;;145;25.04.2014;-40;ив;;
1100;643;;4900155691;;10;25.04.2014;-10;ив;;
1100;643;;4900154530;;66;23.04.2014;-20;ив;;
1100;643;;4900153471;;53;21.04.2014;-10;ив;;
1100;643;;4900153421;;48;21.04.2014;-20;ив;;
1100;643;;4900152835;;128;18.04.2014;-40;ив;;
1100;643;;4900151052;;35;15.04.2014;-10;ив;;
1100;643;;4900151055;;5;15.04.2014;-50;ив;;
1100;643;;4900150102;;135;11.04.2014;-20;ив;;
1100;643;;4900149678;;47;10.04.2014;-10;ив;;
1100;101;;5000009034;;79;09.04.2014;500;ив;;
1100;643;;4900148429;;47;08.04.2014;-10;ив;;
1100;643;;4900148686;;24;08.04.2014;-10;ив;;
1100;643;;4900148094;;69;07.04.2014;-10;ив;;
1100;643;;4900147127;;134;04.04.2014;-10;ив;;
1100;643;;4900146817;;140;03.04.2014;-40;ив;;
1100;643;;4900145427;;187;01.04.2014;-10;ив;;
1100;643;;4900145134;;104;31.03.2014;-20;ив;;
1100;643;;4900145134;;103;31.03.2014;-20;ив;;
1100;644;;4900144659;;110;28.03.2014;20;ив;;
1100;643;;4900144674;;110;28.03.2014;-20;ив;;
1100;643;;4900144654;;110;28.03.2014;-20;ив;;
1100;643;;4900142676;;64;25.03.2014;-10;ив;;
1100;101;;5000008660;;124;25.03.2014;200;ив;;
1100;643;;4900141917;;116;21.03.2014;-10;ив;;
1100;643;;4900140731;;191;19.03.2014;-10;ив;;
1100;643;;4900140165;;63;18.03.2014;-30;ив;;
1100;643;;4900140165;;62;18.03.2014;-20;ив;;
1100;101;;5000008418;;24;14.03.2014;300;ив;;
1100;643;;4900139022;;79;14.03.2014;-10;ив;;
1100;643;;4900137275;;1;11.03.2014;-30;ив;;
1100;643;;4900137273;;80;11.03.2014;-10;ив;;
1100;643;;4900137100;;85;11.03.2014;-10;ив;;
1100;643;;4900136730;;103;07.03.2014;-20;ив;;
1100;643;;4900136161;;43;06.03.2014;-20;ив;;
1100;643;;4900135580;;177;05.03.2014;-30;ив;;
1100;643;;4900134752;;246;04.03.2014;-40;ив;;
1100;101;;5000008111;;5;03.03.2014;100;ив;;
1100;643;;4900133894;;97;28.02.2014;-30;ив;;
1100;643;;4900133894;;98;28.02.2014;-10;ив;;
1100;643;;4900133360;;208;27.02.2014;-10;ив;;
1100;101;;5000007997;;64;26.02.2014;200;ив;;
1100;643;;4900132049;;225;25.02.2014;-50;ив;;
1100;643;;4900132049;;100;25.02.2014;-10;ив;;
1100;101;;5000007893;;53;21.02.2014;100;ив;;
1100;643;;4900130428;;9;20.02.2014;-10;ив;;
1100;643;;4900130412;;122;20.02.2014;-30;ив;;
1100;643;;4900130400;;12;20.02.2014;-10;ив;;
1100;643;;4900128379;;16;17.02.2014;-10;ив;;
1100;643;;4900128388;;6;17.02.2014;-30;ив;;
1100;643;;4900128388;;7;17.02.2014;-10;ив;;
1100;643;;4900128953;;122;17.02.2014;-30;ив;;
1100;643;;4900128954;;65;17.02.2014;-10;ив;;
1100;643;;4900126496;;15;11.02.2014;-160;ив;;
1100;643;;4900126496;;14;11.02.2014;-10;ив;;
1100;643;;4900126224;;56;10.02.2014;-20;ив;;
1100;101;;5000007505;;78;07.02.2014;100;ив;;
1100;101;;5000007505;;36;07.02.2014;200;ив;;
1100;643;;4900125555;;14;07.02.2014;-10;ив;;
1100;643;;4900124892;;79;06.02.2014;-10;ив;;
1100;643;;4900123497;;151;03.02.2014;-10;ив;;
1100;643;;4900123331;;112;03.02.2014;-30;ив;;
1100;643;;4900121183;;48;28.01.2014;-20;ив;;
1100;643;;4900121037;;48;27.01.2014;-10;ив;;
1100;643;;4900120374;;92;24.01.2014;-40;ив;;
1100;643;;4900119819;;70;23.01.2014;-40;ив;;
1100;643;;4900119819;;69;23.01.2014;-20;ив;;
1100;643;;4900119443;;228;22.01.2014;-180;ив;;
1100;643;;4900119443;;227;22.01.2014;-20;ив;;
1100;643;;4900118938;;141;21.01.2014;-10;ив;;
1100;643;;4900118570;;30;21.01.2014;-10;ив;;
1100;643;;4900118464;;111;20.01.2014;-10;ив;;
1100;101;;5000007044;;101;17.01.2014;200;ив;;
1100;101;;5000007040;;8;17.01.2014;200;ив;;
1100;643;;4900117218;;82;16.01.2014;-10;ив;;
1100;643;;4900116149;;113;14.01.2014;-40;ив;;
1100;643;;4900115774;;131;13.01.2014;-20;ив;;
1100;702;;4900115286;;1;12.01.2014;-10;ив;;
1100;643;;4900112863;;182;27.12.2013;-50;ив;;
1100;643;;4900112612;;123;26.12.2013;-30;ив;;
1100;643;;4900110624;;53;23.12.2013;-20;ив;;
1100;643;;4900109954;;211;20.12.2013;-60;ив;;
1100;643;;4900108935;;161;19.12.2013;-30;ив;;
1100;643;;4900108849;;78;18.12.2013;-10;ив;;
1100;101;;5000006506;;32;17.12.2013;200;ив;;
1100;643;;4900107477;;94;16.12.2013;-20;ив;;
1100;643;;4900106755;;201;13.12.2013;-60;ив;;
1100;643;;4900106044;;181;12.12.2013;-10;ив;;
1100;643;;4900106057;;109;12.12.2013;-10;ив;;
1100;643;;4900105655;;127;11.12.2013;-80;ив;;
1100;643;;4900105124;;184;10.12.2013;-200;ив;;
1100;643;;4900105124;;183;10.12.2013;-50;ив;;
1100;643;;4900104591;;123;09.12.2013;-40;ив;;
1100;643;;4900103109;;57;05.12.2013;-10;ив;;
1100;643;;4900102320;;142;03.12.2013;-40;ив;;
1100;643;;4900102322;;149;03.12.2013;-10;ив;;
1100;643;;4900101739;;89;02.12.2013;-20;ив;;
1100;643;;4900101239;;264;30.11.2013;-20;ив;;
1100;643;;4900100880;;134;29.11.2013;-10;ив;;
1100;101;;5000006072;;33;27.11.2013;300;ив;;
1100;643;;4900099447;;295;26.11.2013;-130;ив;;
1100;643;;4900099447;;294;26.11.2013;-40;ив;;
1100;101;;5000006024;;124;26.11.2013;200;ив;;
1100;101;;5000006024;;8;26.11.2013;200;ив;;
1100;643;;4900095768;;170;15.11.2013;-20;ив;;
1100;643;;4900094815;;52;14.11.2013;-10;ив;;
1100;643;;4900094164;;348;12.11.2013;-170;ив;;
1100;643;;4900093446;;132;11.11.2013;-10;ив;;
1100;643;;4900093052;;205;08.11.2013;-20;ив;;
1100;643;;4900092633;;158;08.11.2013;-40;ив;;
1100;643;;4900092076;;91;07.11.2013;-30;ив;;
1100;643;;4900091813;;191;06.11.2013;-10;ив;;
1100;101;;5000005522;;60;06.11.2013;250;ив;;
1100;643;;4900090779;;210;01.11.2013;-30;ив;;
1100;643;;4900090079;;155;31.10.2013;-10;ив;;
1100;643;;4900089286;;214;29.10.2013;-60;ив;;
1100;643;;4900087312;;77;23.10.2013;-100;ив;;
1100;643;;4900086805;;142;22.10.2013;-10;ив;;
1100;643;;4900085783;;180;18.10.2013;-30;ив;;
1100;643;;4900085300;;197;17.10.2013;-10;ив;;
1100;101;;5000005170;;74;17.10.2013;250;ив;;
1100;643;;4900084224;;154;15.10.2013;-40;ив;;
1100;643;;4900083849;;152;14.10.2013;-10;ив;;
1100;643;;4900082192;;1;09.10.2013;-20;ив;;
1100;643;;4900080788;;55;04.10.2013;-20;ив;;
1100;643;;4900080409;;98;03.10.2013;-80;ив;;
1100;644;;4900080410;;98;03.10.2013;80;ив;;
1100;644;;4900080410;;99;03.10.2013;20;ив;;
1100;643;;4900080409;;99;03.10.2013;-20;ив;;
1100;643;;4900080413;;98;03.10.2013;-80;ив;;
1100;643;;4900080413;;99;03.10.2013;-20;ив;;
1100;643;;4900079899;;2;02.10.2013;-10;ив;;
1100;643;;4900079556;;221;01.10.2013;-60;ив;;
1100;643;;4900079556;;220;01.10.2013;-20;ив;;
1100;643;;4900078942;;111;30.09.2013;-20;ив;;
1100;643;;4900078190;;129;26.09.2013;-20;ив;;
1100;643;;4900076311;;190;20.09.2013;-60;ив;;
1100;643;;4900076311;;191;20.09.2013;-40;ив;;
1100;643;;4900075295;;91;18.09.2013;-30;ив;;
1100;643;;4900075295;;92;18.09.2013;-40;ив;;
1100;643;;4900074977;;143;17.09.2013;-20;ив;;
1100;643;;4900073088;;77;11.09.2013;-90;ив;;
1100;643;;4900073088;;78;11.09.2013;-30;ив;;
1100;643;;4900073092;;43;11.09.2013;-20;ив;;
1100;643;;4900072148;;140;09.09.2013;-10;ив;;
1100;643;;4900072148;;139;09.09.2013;-10;ив;;
1100;643;;4900071448;;148;06.09.2013;-10;ив;;
1100;643;;4900071062;;183;05.09.2013;-80;ив;;
1100;643;;4900071062;;182;05.09.2013;-20;ив;;
1100;643;;4900070089;;190;03.09.2013;-40;ив;;
1100;643;;4900069212;;179;30.08.2013;-40;ив;;
1100;643;;4900069212;;178;30.08.2013;-10;ив;;
1100;643;;4900067792;;69;27.08.2013;-60;ив;;
1100;643;;4900067304;;131;26.08.2013;-10;ив;;
1100;643;;4900067038;;192;26.08.2013;-50;ив;;
1100;643;;4900066186;;150;22.08.2013;-30;ив;;
1100;643;;4900066186;;151;22.08.2013;-70;ив;;
1100;643;;4900065787;;100;21.08.2013;-10;ив;;
1100;643;;4900065580;;117;20.08.2013;-20;ив;;
1100;643;;4900064863;;152;19.08.2013;-40;ив;;
1100;643;;4900064863;;151;19.08.2013;-30;ив;;
1100;643;;4900064328;;154;15.08.2013;-10;ив;;
1100;101;;5000003733;;83;15.08.2013;100;ив;;
1100;101;;5000003733;;34;15.08.2013;100;ив;;
1100;101;;5000003733;;11;15.08.2013;100;ив;;
1100;643;;4900063760;;92;14.08.2013;-130;ив;;
1100;643;;4900063373;;158;13.08.2013;-30;ив;;
1100;643;;4900061345;;158;07.08.2013;-40;ив;;
1100;643;;4900061172;;102;06.08.2013;-20;ив;;
1100;643;;4900060852;;138;05.08.2013;-10;ив;;
1100;643;;4900059866;;70;01.08.2013;-50;ив;;
1100;643;;4900057566;;2;25.07.2013;-30;ив;;
1100;643;;4900056874;;329;23.07.2013;-20;ив;;
1100;643;;4900056491;;160;22.07.2013;-20;ив;;
1100;101;;5000003178;;53;19.07.2013;100;ив;;
1100;643;;4900055334;;132;18.07.2013;-10;ив;;
1100;643;;4900053350;;79;11.07.2013;-50;ив;;
1100;643;;4900052591;;448;09.07.2013;-20;ив;;
1100;643;;4900052101;;109;08.07.2013;-10;ив;;
1100;643;;4900051658;;115;05.07.2013;-20;ив;;
1100;643;;4900050801;;190;03.07.2013;-20;ив;;
1100;643;;4900050660;;113;03.07.2013;-50;ив;;
1100;643;;4900048180;;368;25.06.2013;-10;ив;;
1100;101;;5000002614;;57;19.06.2013;100;ив;;
1100;101;;5000002555;;88;18.06.2013;100;ив;;
1100;643;;4900045367;;136;17.06.2013;-30;ив;;
1100;643;;4900045157;;182;14.06.2013;-10;ив;;
1100;643;;4900044310;;6;13.06.2013;-20;ив;;
1100;643;;4900044187;;329;11.06.2013;-10;ив;;
1100;643;;4900044187;;328;11.06.2013;-30;ив;;
1100;101;;5000002390;;57;10.06.2013;200;ив;;
1100;643;;4900043695;;120;10.06.2013;-20;ив;;
1100;643;;4900043298;;227;07.06.2013;-40;ив;;
1100;643;;4900041815;;71;04.06.2013;-100;ив;;
1100;643;;4900040579;;42;31.05.2013;-40;ив;;
1100;643;;4900039691;;384;28.05.2013;-30;ив;;
1100;643;;4900038671;;146;24.05.2013;-40;ив;;
1100;643;;4900037575;;105;22.05.2013;-10;ив;;
1100;643;;4900037369;;243;21.05.2013;-30;ив;;
1100;101;;5000002016;;53;20.05.2013;100;ив;;
1100;643;;4900035778;;120;16.05.2013;-10;ив;;
1100;643;;4900035481;;316;15.05.2013;-50;ив;;
1100;643;;4900035423;;8;15.05.2013;-50;ив;;
1100;643;;4900035270;;94;14.05.2013;-50;ив;;
1100;643;;4900034844;;125;13.05.2013;-10;ив;;
1100;643;;4900032034;;121;26.04.2013;-20;ив;;
1100;643;;4900031842;;170;26.04.2013;-40;ив;;
1100;643;;4900030476;;412;23.04.2013;-30;ив;;
1100;643;;4900029635;;242;19.04.2013;-40;ив;;
1100;643;;4900028005;;134;15.04.2013;-10;ив;;
1100;101;;5000001487;;71;15.04.2013;650;ив;;
1100;101;;5000001465;;17;12.04.2013;650;ив;;
1100;643;;4900026872;;166;11.04.2013;-110;ив;;
1100;643;;4900026191;;156;09.04.2013;-10;ив;;
1100;643;;4900025589;;295;08.04.2013;-10;ив;;
1100;643;;4900023233;;193;29.03.2013;-20;ив;;
1100;643;;4900022516;;3;28.03.2013;-40;ив;;
1100;643;;4900022214;;102;27.03.2013;-10;ив;;
1100;643;;4900021862;;251;26.03.2013;-20;ив;;
1100;643;;4900021457;;196;25.03.2013;-20;ив;;
1100;643;;4900020637;;191;21.03.2013;-10;ив;;
1100;101;;5000001082;;4;21.03.2013;60;ив;;
1100;643;;4900019794;;84;19.03.2013;-60;ив;;
1100;643;;4900019587;;183;19.03.2013;-20;ив;;
1100;643;;4900019025;;192;18.03.2013;-40;ив;;
1100;643;;4900019025;;191;18.03.2013;-10;ив;;
